consumption,year,minaddress,maxaddress,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,orig_pid,orig_address,orig_year,orig_week,orig_weekday,orig_time,delta,k,beta,tau,mu,l,dp,tkc,norm_il
328.772241992883,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,316.0,10554109323.0,2014.0,46.0,1.0,30.0,150,150,200000,0.0,100000,1,False,50
328.772241992883,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,316.0,10554109323.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
31.7195325542571,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,33.0,10554109560.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
65.947242206235,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,54.0,10554110614.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
165.638506876228,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,268.0,10554106848.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
23.321554770318,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,44.0,10554105673.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
30.664395229983,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,57.0,10554104770.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
167.694300518135,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,263.0,10554104446.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
93.4959349593496,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,4.0,10554103167.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
222.295345104334,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,309.0,10554102915.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
64.0597630087584,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,270.0,10554102712.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
83.1456310679612,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,250.0,10554102265.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
133.173652694611,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,177.0,10554102231.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
201.411161000641,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,353.0,10554101471.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
132.377300613497,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,252.0,10554101248.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
108.59637340497,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,296.0,10555100143.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
323.67758186398,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,341.0,10555100624.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
73.4406438631791,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,349.0,10555101161.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
225.873493975904,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,295.0,10555102572.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
45.5840455840456,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,359.0,10555102729.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
246.367656348705,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,201.0,10555103270.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
1021.53316106804,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,152.0,10555104852.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
1179.48717948718,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,64.0,10555105212.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
258.655804480652,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,214.0,10555107223.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
78.475935828877,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,158.0,10555107231.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
142.807262569832,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,181.0,10555107380.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
157.475622968581,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,264.0,10555107450.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
70.5052878965923,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,53.0,10555107843.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
1000.0,2014.0,10551100122.0,10559110850.0,46.0,46.0,1.0,1.0,30.0,32.0,43.0,10555108356.0,2014.0,46.0,1.0,31.0,150,150,200000,0.0,100000,1,False,50
